place_id,name,lat,lon,rating,total_reviews,category,types,nearest_stop,stop_lat,stop_lon
ChIJh1fJHivmaC4Rg5pVVyTgjc4,Serabi Kinca Suji - Eka Rasa,-6.929860499999999,107.6202291,4.7,302,katering,"establishment,food,point_of_interest,store",Macan - Lodaya 1,-6.9291355,107.6195737
ChIJ8xPbHoDoaC4RJfAB5b71kG8,RedDoorz @ Talaga Bodas,-6.928226800000001,107.62019,4.1,222,lainnya,"establishment,lodging,point_of_interest",Macan - Lodaya 1,-6.9291355,107.6195737
ChIJu17T84DoaC4Rk75sszGvUXE,Panti Sosial Tresna Werdha Budi Pertiwi,-6.9297935,107.6195426,4.7,142,lainnya,"establishment,point_of_interest",Macan - Lodaya 1,-6.9291355,107.6195737
ChIJ5VV5_X_oaC4RhkSFAY2Env4,MARIEKAY,-6.9284344,107.621509,5.0,889,lainnya,"beauty_salon,establishment,point_of_interest",Macan - Lodaya 2,-6.9290667,107.6196553
ChIJh944D3foaC4RuQCrw9BrQz0,Turangga Raya Motor,-6.9303111,107.6353998,4.8,20,komersial,"car_dealer,establishment,point_of_interest,store",Simpang Turangga-Salak,-6.9292838,107.6355005
ChIJVZnqBnHoaC4Rf2d-2Dmlpm0,Tien's Catering,-6.9346775,107.6367935,4.7,44,katering,"establishment,food,point_of_interest,store",Jalan RH Hasan Saputra Raya,-6.9360059,107.6348403
ChIJu98JqHHoaC4R_6cJ5CkY7zQ,Rental Car TCS,-6.934975000000001,107.6369655,4.8,30,lainnya,"car_rental,establishment,point_of_interest",Jalan RH Hasan Saputra Raya,-6.9360059,107.6348403
ChIJlc-_fB7oaC4RWatvhMVfPtA,Kantor Kecamatan Batununggal,-6.938684500000001,107.6372127,3.4,48,lainnya,"establishment,point_of_interest",Salendro Utara - Salendro Raya,-6.9379893,107.6348313
ChIJSRaxMBbmaC4R6OwOI9eB1EE,PT. DAKSA,-6.9403494,107.6354529,4.7,41,lainnya,"establishment,point_of_interest",Salendro Utara - Salendro Raya,-6.9379893,107.6348313
ChIJ2wxG8oPoaC4RuQAUKMEn6YE,"Jersey Sepeda, Baju Sepeda Ergy Jersey",-6.9401695,107.6339624,4.6,38,komersial,"clothing_store,establishment,point_of_interest,store",Salendro Utara - Salendro Raya,-6.9379893,107.6348313
ChIJV14Tim_oaC4RudhSB9f6YTU,PT. Pentacode Digital,-6.939765299999999,107.6328208,4.9,31,lainnya,"establishment,point_of_interest",Salendro Utara - Salendro Raya,-6.9379893,107.6348313
ChIJnaDXl2_oaC4RlPQ3djl8qkY,Sate soto gule pak ujang,-6.939322499999999,107.6347682,4.7,197,katering,"establishment,food,point_of_interest,restaurant",Nayaga - Salendro Raya,-6.9392806,107.6345244
ChIJHQ9BwmToaC4Rp0E6PXKIs8U,PRIVAT BANDUNG - Pusat les privat di Bandung,-6.941765299999999,107.6345631,4.5,84,lainnya,"establishment,point_of_interest",Nayaga - Salendro Raya,-6.9392806,107.6345244
ChIJ4yv8bQDpaC4RAQ8C6S19gBs,YOMART SALENDRO,-6.939431600000001,107.6346197,4.5,44,komersial,"convenience_store,establishment,food,point_of_interest,store",Nayaga - Salendro Raya,-6.9392806,107.6345244
ChIJLWchpnvoaC4RkPJSJW_CPdI,Jual Gorden Blind & Krey Bandung - Elite Decoration Bandung,-6.934963199999999,107.6295721,4.9,57,komersial,"establishment,general_contractor,home_goods_store,point_of_interest,store",Asmarandana - Gamelan,-6.9370304,107.6297583
ChIJuZ2_knzoaC4RkhcvOS6RqQo,Don John Official,-6.9359716,107.626041,4.8,36,katering,"establishment,food,point_of_interest,restaurant",Asmarandana - Guntur Madu,-6.9361756,107.6276762
ChIJ83FhRHvoaC4RKEpu-fx2DHM,PT. Agrabudi Komunika,-6.936861599999999,107.6280374,4.8,35,lainnya,"establishment,point_of_interest",Asmarandana - Guntur Madu,-6.9361756,107.6276762
ChIJgbslhn7oaC4R0Wh4EXo6qmc,Bakso Malang Langgeng,-6.9321807,107.62473,4.2,1155,katering,"establishment,food,point_of_interest,restaurant",Banteng Dalam - Lodaya 1,-6.9320035,107.6246297
ChIJkw0-WX7oaC4RmzymKEjVrfU,Reddoorz Near Trans Studio Mall 2,-6.931330099999999,107.6243649,4.2,405,lainnya,"establishment,lodging,point_of_interest",Banteng Dalam - Lodaya 1,-6.9320035,107.6246297
ChIJcQic1n3oaC4RkkrtE8oEXEs,UNISA Bandung,-6.9331017,107.6239763,4.8,245,pendidikan,"establishment,point_of_interest,university",Banteng Dalam - Lodaya 1,-6.9320035,107.6246297
ChIJa_J9tGToaC4RX1LuVz649iw,Aksi Cepat Tanggap Jawa Barat,-6.9316081,107.6236762,4.3,63,lainnya,"establishment,point_of_interest",Pasar Bunga Palasari 2,-6.9311353,107.6229791
ChIJLwGD4SrmaC4Rlw9jfr3fmtA,"Radio DAHLIA 101,5 FM BANDUNG",-6.926349999999999,107.6192547,4.6,519,lainnya,"establishment,point_of_interest",Simpang Burangrang - Halimun,-6.9257234,107.6195558
ChIJrSun6CrmaC4R9F2a6QTknd0,The Harvest Cakes Burangrang,-6.925948999999999,107.6198315,4.7,496,katering,"bakery,establishment,food,point_of_interest,store",Simpang Burangrang - Halimun,-6.9257234,107.6195558
ChIJC7QpASvmaC4R_cdU-P1WHTU,Ardellia Hotel,-6.925023899999999,107.6188937,4.2,464,lainnya,"establishment,lodging,point_of_interest",Simpang Burangrang - Halimun,-6.9257234,107.6195558
ChIJ79INAyvmaC4RoaFcP2g35Oc,Sentra Inn Bandung,-6.925170899999999,107.6191496,4.3,452,lainnya,"establishment,lodging,point_of_interest",Simpang Burangrang - Halimun,-6.9257234,107.6195558
ChIJVx2S3CrmaC4RXi_QtHfkPhs,Chef Vidya|Sriboga Customer Center Bandung (SCC),-6.9260074,107.6204744,4.9,238,lainnya,"establishment,point_of_interest",Simpang Burangrang - Halimun,-6.9257234,107.6195558
ChIJa8aNqTrmaC4RtPLLaiDSo7o,De Majestic,-6.920809999999999,107.6096997,4.5,470,lainnya,"art_gallery,establishment,point_of_interest",Gedung Merdeka,-6.921434,107.6090687
ChIJ3_cgfi_maC4R3bDizO0HYPM,PRFM Radio 107.5,-6.921353799999999,107.6103363,4.6,248,lainnya,"establishment,point_of_interest",Gedung Merdeka,-6.921434,107.6090687
ChIJ4wVlLzvmaC4RFt3WhiuRdQ8,Kopi Aroma Bandung,-6.9175628,107.6061694,4.6,5928,katering,"cafe,establishment,food,point_of_interest,store",Banceuy - Pecinan Lama,-6.917636,107.6063527
ChIJfRzQOzvmaC4RIHHFbMtbMF8,Banceuy Elektrik,-6.917307699999999,107.6056586,4.5,92,komersial,"establishment,point_of_interest,store",Banceuy - Pecinan Lama,-6.917636,107.6063527
ChIJ9RSPYozmaC4R99aLvAoM7HE,Istana Cemilan,-6.910764599999999,107.6064783,4.1,91,katering,"establishment,food,grocery_or_supermarket,point_of_interest,store",Aceh - Kebon Sirih Dalam,-6.9104474,107.6073165
ChIJS_liOjjmaC4RmQeZtA033_4,Asuransi Jasindo,-6.909565000000001,107.6087295,4.4,53,lainnya,"establishment,point_of_interest",Aceh - Kebon Sirih Dalam,-6.9104474,107.6073165
ChIJmdPytDnmaC4ROf0K_2o06GI,Indomaret Aceh 41,-6.9102019,107.6080561,3.0,45,komersial,"convenience_store,establishment,food,point_of_interest,store",Aceh - Kebon Sirih Dalam,-6.9104474,107.6073165
ChIJhV4z2jjmaC4RjOUUyBuLlxA,Rumah Sakit Mata Cicendo,-6.9103504,107.6044101,4.4,2645,kesehatan,"establishment,health,hospital,point_of_interest",Polsek Sumur Bandung,-6.9107463,107.6059
ChIJwyLlbTnmaC4RklB6Ho1FkCk,Fortunate Coffee,-6.9116411,107.6059872,4.5,556,katering,"establishment,food,point_of_interest,restaurant,store",Polsek Sumur Bandung,-6.9107463,107.6059
ChIJP_-fLDnmaC4RNm1CKDBuvWU,Optik Modern Cicendo,-6.910906799999999,107.6038446,4.9,288,kesehatan,"establishment,health,point_of_interest,store",Polsek Sumur Bandung,-6.9107463,107.6059
ChIJm72hYTnmaC4Rc8GKEns4zrE,Kantor Pusat PT. Kereta Api Indonesia (Persero),-6.9139493,107.6062634,4.4,971,lainnya,"establishment,point_of_interest",Gedung Pakuan - Kebon Sirih,-6.9123957,107.605597
ChIJzfhAnmrmaC4RjqblVP7cIuQ,Zodiak - Taurus,-6.9114631,107.598188,4.0,1822,lainnya,"establishment,lodging,point_of_interest",SMP Negeri 1 Bandung,-6.9120531,107.5964581
ChIJW-BYHj7maC4REghymMv5m3Q,Grand Guci Hotel,-6.9110777,107.5976412,4.2,1101,lainnya,"establishment,lodging,point_of_interest",SMP Negeri 1 Bandung,-6.9120531,107.5964581
ChIJFct8CE3oaC4RTlXWJlwAr_Y,Andis Rent | Sewa Motor Bandung,-6.910202,107.5950072,4.7,609,lainnya,"establishment,point_of_interest",Masjid Jami Miftahul Khaer Jalan Bima,-6.9113468,107.5948687
ChIJCborWBHmaC4Ro6PDls3VIfU,Rumah Duka Yayasan Sejahtera Bhakti,-6.913428199999999,107.5942718,4.1,31,lainnya,"establishment,funeral_home,point_of_interest",Masjid Jami Miftahul Khaer Jalan Bima,-6.9113468,107.5948687
ChIJlx0sgIPmaC4Rz40J7Cz0wB8,PT Indo Online Mitra Usaha,-6.911585100000001,107.5929576,5.0,23,lainnya,"establishment,point_of_interest",Masjid Jami Miftahul Khaer Jalan Bima,-6.9113468,107.5948687
ChIJ2ehKtBTmaC4RUaQbGwMmSZY,Joy Supplier,-6.909810299999999,107.594398,4.2,18,komersial,"establishment,point_of_interest,store",Masjid Jami Miftahul Khaer Jalan Bima,-6.9113468,107.5948687
ChIJBxv8_xTmaC4RVCfmrIWIXPw,Kereta sewa bandung,-6.9128699,107.5943068,5.0,5,lainnya,"car_rental,establishment,point_of_interest,travel_agency",Masjid Jami Miftahul Khaer Jalan Bima,-6.9113468,107.5948687
ChIJ0_VJbBTmaC4RjVZy3ocqo5A,Landmark Residence,-6.9134417,107.5926549,4.5,875,lainnya,"establishment,point_of_interest",Landmark Residence Bima,-6.910955,107.5926624
ChIJvxUODBPmaC4RydCzRi0vTIc,PT. Perusahaan Logam Bima,-6.910809599999999,107.590357,4.6,205,lainnya,"establishment,point_of_interest",Landmark Residence Bima,-6.910955,107.5926624
ChIJpTke9BPmaC4R_bDIviDrCkA,PT. Agronesia - Divisi Inkaba,-6.913196,107.5917358,3.8,42,komersial,"establishment,point_of_interest,store",Landmark Residence Bima,-6.910955,107.5926624
ChIJp3kWaxPmaC4Rzz1jli86Af0,Arjuna Rental Car,-6.909909099999999,107.5904729,4.8,31,lainnya,"car_rental,establishment,point_of_interest",Kantor Kelurahan Arjuna,-6.9090473,107.5920216
ChIJ0ZmyAxPmaC4RrbCBiVtc-QQ,Cahyana Styrofoam,-6.9094757,107.5886158,4.1,111,lainnya,"establishment,general_contractor,point_of_interest",Seberang Jalan Simpang Industri,-6.9097881,107.5908225
ChIJJ0xsGhPmaC4RNZ-z5wxArMI,Kudeka,-6.9103536,107.5896249,4.9,82,katering,"bakery,establishment,food,point_of_interest,store",Seberang Jalan Simpang Industri,-6.9097881,107.5908225
ChIJC-XkrhPmaC4Rs411jnrDLUU,Pasar Jatayu,-6.9113048,107.5891202,4.3,1124,lainnya,"establishment,point_of_interest",Alun-alun Cicendo 2,-6.9111,107.5896374
ChIJ26OnQQ3maC4RKQB9RX3ofAw,PT. Central Bandung Raya,-6.9102279,107.5858526,4.3,163,kesehatan,"establishment,health,point_of_interest",Seberang Gang 5 Ciroyom,-6.9126903,107.5859659
ChIJLUY19g3maC4Rb6LvPdp9ah4,Alfamart,-6.9130461,107.5862988,3.9,145,finansial,"atm,convenience_store,establishment,finance,food",Seberang Gang 5 Ciroyom,-6.9126903,107.5859659
ChIJn2CnZQDnaC4RUa8nmh017DM,Toko Layangan Loading,-6.912733200000001,107.5857869,4.7,16,komersial,"establishment,point_of_interest,store",Seberang Gang 5 Ciroyom,-6.9126903,107.5859659
ChIJq8kC8RHmaC4RJJByoMNpWqs,Jaya Mandiri,-6.9140959,107.586949,3.9,11,lainnya,"establishment,point_of_interest",Seberang Gang 5 Ciroyom,-6.9126903,107.5859659
ChIJd2mp5QzmaC4RKYnQKOV8ong,Midis Cell,-6.9127034,107.58566,4.3,8,lainnya,"establishment,point_of_interest",Gang 5 Ciroyom,-6.9126689,107.5857048
ChIJY8ZTPwzmaC4RA5DCvRyHnYI,Master Tjendana,-6.912430000000001,107.5816252,4.4,110,lainnya,"car_repair,establishment,point_of_interest",Simpang Andir - Ciroyom 1,-6.9109008,107.5831516
ChIJ26OnQQ3maC4RduS79vslSRc,Otto Cemerlang Cat Oven & Body Repair,-6.909784699999999,107.5852279,4.6,101,lainnya,"car_repair,establishment,point_of_interest",Simpang Andir - Ciroyom 1,-6.9109008,107.5831516
ChIJ6zg7MAzmaC4R4cMMPaE3r6k,Gita Print Offset Printing / PT. Gita Persada Rajawali,-6.911953400000001,107.5807883,4.2,29,komersial,"establishment,point_of_interest,store",Simpang Andir - Ciroyom 1,-6.9109008,107.5831516
ChIJwTOSnRLmaC4RO0kXWe7ibzI,VOTO Fotografia,-6.909580399999999,107.5840891,4.8,15,lainnya,"establishment,point_of_interest",Simpang Andir - Ciroyom 1,-6.9109008,107.5831516
ChIJ6-J1eUTnaC4R30o4-P9wf4U,Ayam Bakar Bumbu Bali & Ikan Bakar,-6.910867199999999,107.5832644,4.7,31,katering,"establishment,food,point_of_interest,restaurant",Simpang Andir - Ciroyom 2,-6.9108569,107.5832188
ChIJL76gbQrmaC4RdYu3TfBBYio,Service Center Rinnai - Miyako - Shimizu,-6.9094256,107.5786906,4.8,1512,komersial,"electronics_store,establishment,point_of_interest,store",Gang Moh. 1,-6.9095072,107.5810404
ChIJUfilT3PmaC4RfmIBrt7oclQ,counter jne jatayu,-6.907829899999999,107.5804605,4.6,104,lainnya,"establishment,point_of_interest",Gang Moh. 1,-6.9095072,107.5810404
ChIJe2oGsHTmaC4RnIp8cx9vLNg,Stasiun Andir,-6.908140899999999,107.5792451,4.1,55,transportasi,"establishment,point_of_interest,train_station,transit_station",Gang Moh. 1,-6.9095072,107.5810404
ChIJs0nUyennaC4Rtrl171qlswM,Dealer Sepeda & Motor Listrik Yadea Bandung,-6.907145,107.579734,4.5,364,komersial,"establishment,point_of_interest,store",Stasiun Andir 1,-6.908407,107.5794285
ChIJ3dwotnTmaC4RfHRPEHV5QVA,Yomart Garuda,-6.908357400000001,107.5786223,4.2,146,komersial,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest",Stasiun Andir 1,-6.908407,107.5794285
ChIJ-Wa6mXTmaC4Rmd06Yb97G7o,Bakmi Jowo Anglo SEMBODO,-6.9070901,107.5798068,4.4,142,katering,"establishment,food,point_of_interest,restaurant",Stasiun Andir 1,-6.908407,107.5794285
ChIJxS3hft_laC4RZk6M3zR4ctI,Kantor Kecamatan Andir,-6.908289399999999,107.5741258,3.5,71,lainnya,"establishment,point_of_interest",Simpang Dadali - Flamingo,-6.9107079,107.5751173
ChIJJwNgVQrmaC4RsFjKPXWFT0A,NAP Computer Bandung,-6.9112262,107.5770719,5.0,60,lainnya,"establishment,point_of_interest",Simpang Dadali - Flamingo,-6.9107079,107.5751173
ChIJ08qq-eDlaC4RDm0fcaHEi0A,Alfamart Maleber,-6.9111284,107.5710366,3.5,52,finansial,"atm,convenience_store,establishment,finance,food",Institut Kesehatan Rajawali,-6.9117008,107.5731023
ChIJ6SDo6mrmaC4RvgqIE8qM6y4,Sunerra Express Grand Viveana Bandung,-6.9067678,107.5962906,4.3,985,lainnya,"establishment,lodging,point_of_interest",Istana Plaza Pajajaran,-6.9064586,107.5960498
ChIJH0eRmBbmaC4RwVmyZn4EAqs,Alluderma Skin & Aesthetic Clinic,-6.9066772,107.5963317,5.0,229,kesehatan,"doctor,establishment,health,point_of_interest",Istana Plaza Pajajaran,-6.9064586,107.5960498
ChIJe0zHh2rmaC4RNa-dImit2FE,Chatime,-6.906259599999999,107.5964639,4.5,204,lainnya,"establishment,point_of_interest",Istana Plaza Pajajaran,-6.9064586,107.5960498
ChIJaTlIpT_maC4RJ_52Ph6CSxc,TRISIUM OUTLET,-6.9098991,107.6001267,5.0,605,komersial,"establishment,point_of_interest,shopping_mall",Gang Moch. Mesri Dalam,-6.9089279,107.6004618
ChIJfSlG-UPmaC4REextT_maz-8,BEARPATH,-6.9108885,107.6007974,4.9,545,komersial,"establishment,point_of_interest,shoe_store,store",Gang Moch. Mesri Dalam,-6.9089279,107.6004618
ChIJ3_Nf9j7maC4RvTb_mTJ_BkI,Scarlet Kebon Kawung Hotel,-6.9113608,107.6005484,3.9,439,lainnya,"establishment,lodging,point_of_interest",Gang Moch. Mesri Dalam,-6.9089279,107.6004618
ChIJlZ347j7maC4Rk75huoql3Uw,Rehat at Hotel Patradissa Stasiun Bandung,-6.9113438,107.6017879,4.1,1109,lainnya,"establishment,lodging,point_of_interest",H. Mesri - H. Moh. Iskat,-6.9104981,107.6007547
ChIJ38eSJSTmaC4R3NMjp-wGUsc,Prapatan Rebel,-6.923676599999999,107.6064062,4.6,87,komersial,"clothing_store,establishment,point_of_interest,store",Kantor Kelurahan Balong Gede,-6.9240087,107.6077946
ChIJ1RCqiCbmaC4RVBjfBIA0rVA,Epidemic,-6.9239682,107.6063268,4.5,82,komersial,"clothing_store,establishment,point_of_interest,store",Kantor Kelurahan Balong Gede,-6.9240087,107.6077946
ChIJ58ndmibmaC4Rsr6bHuKTGlM,Ichi Bento - Yogya Kepatihan,-6.923722,107.6059129,4.1,29,katering,"establishment,food,point_of_interest,restaurant",Kantor Kelurahan Balong Gede,-6.9240087,107.6077946
ChIJ5V-8WibmaC4R2sedbzIxwKo,Refalin Abadi importir alat bantu dengar,-6.925024499999999,107.6073349,4.5,19,kesehatan,"doctor,establishment,health,point_of_interest,store",Kantor Kelurahan Balong Gede,-6.9240087,107.6077946
ChIJu8bYXSbmaC4RZO-zXmzOeCQ,Parkir Alternatif Alun Alun Bandung,-6.9259765,107.6070094,4.1,36,lainnya,"establishment,parking,point_of_interest",Samping SMP Negeri 43 Bandung,-6.9253573,107.6072303
ChIJrc78lifmaC4RH0rAQ7Lck70,Prismas Bandung,-6.927209,107.607676,4.8,26,lainnya,"establishment,point_of_interest",Sekolah Assalaam,-6.9258334,107.6078692
ChIJWZl1mCjmaC4ROIn2rLEmOac,Raffleshom Hotel,-6.9242159,107.6100407,4.3,1407,lainnya,"establishment,lodging,point_of_interest",Simpang Sasak Gantung - Pasundan,-6.926021,107.6097229
ChIJhWYQsynmaC4Rq_3reTPxC2Q,Bank BTPN - KC Bandung,-6.9261032,107.6122133,3.6,50,finansial,"atm,bank,establishment,finance,point_of_interest",Gang Sasak Gantung IV,-6.9260934,107.611208
ChIJhWYQsynmaC4RsDHFiL_8K3k,Damas (Daya Mahasiswa Sunda),-6.9250358,107.6119116,4.9,50,lainnya,"establishment,point_of_interest",Gang Sasak Gantung IV,-6.9260934,107.611208
ChIJwSZI0CnmaC4R1WG7D7so44s,Pondok Pesanggrahan,-6.9275838,107.6132599,4.5,741,katering,"establishment,food,point_of_interest,restaurant",Monumen Pertempuran Lengkong Besar,-6.9271849,107.6133183
ChIJDdSk1SnmaC4RnHfBpgjC5fQ,Asoka Hotel Bandung,-6.9280057,107.6128356,4.3,418,lainnya,"establishment,lodging,point_of_interest",Monumen Pertempuran Lengkong Besar,-6.9271849,107.6133183
ChIJIxWQ3inmaC4RrFPYWBZWKzA,RECARO Car Audio dan peredam mobil Bandung,-6.927562099999999,107.6141733,4.6,203,komersial,"car_repair,electronics_store,establishment,point_of_interest,store",Cikawao - Melong Kaler,-6.9279025,107.6147992
ChIJVc5e4ynmaC4Rq8xgngMWPsQ,Alfamart,-6.9278083,107.6147018,4.1,109,komersial,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest",Cikawao - Melong Kaler,-6.9279025,107.6147992
ChIJS2eDq8fnaC4R8fnW3If4Kf0,Bonbin Studio,-6.928395200000001,107.6153676,4.8,46,lainnya,"establishment,point_of_interest",Cikawao - Melong Kaler,-6.9279025,107.6147992
ChIJAQp4I4DoaC4R_HvHCn23D_w,Alfamart Lodaya,-6.9284298,107.6197203,4.0,126,finansial,"atm,convenience_store,establishment,finance,food",Sadakeling - Wiradisastra,-6.92813,107.6186271
ChIJgx4p24HoaC4RKfvOq5Myzhw,Anita Salon Sadakeling Bandung,-6.9284507,107.6176953,4.7,77,lainnya,"beauty_salon,establishment,point_of_interest",Sadakeling - Wiradisastra,-6.92813,107.6186271
ChIJ6f4DXHvmaC4RIQY7lyoclw4,ZC Distromotive INC ZCD,-6.9277523,107.6196092,4.4,56,komersial,"car_repair,establishment,point_of_interest,store",Sadakeling - Wiradisastra,-6.92813,107.6186271
ChIJR7y6HCvmaC4R_NO0QShUOuI,Intrias Mandiri Sejati Corp. Bandung,-6.9250004,107.6193627,4.3,118,lainnya,"establishment,point_of_interest",Seberang Sekolah BPI,-6.9237698,107.6200414
ChIJfe0wsUnmaC4Rjb6Mc8c-S-s,Screamous Flagship Store,-6.9059002,107.6132103,4.4,281,komersial,"clothing_store,establishment,point_of_interest,store",RSIA Limijati,-6.9067312,107.6132892
ChIJ-5MrbYHoaC4Rg1DJi2hv_Uw,"Sekolah Tinggi Ilmu Ekonomi (STIE) ""Stembi""",-6.9313178,107.6171728,4.6,156,pendidikan,"establishment,point_of_interest,university",Jalan Gurame,-6.9315646,107.617036
ChIJK9u1KIHoaC4RURpB5R24xFk,Toko Buku Biobses,-6.9324749,107.618223,4.9,33,komersial,"book_store,establishment,point_of_interest,store",Jalan Gurame,-6.9315646,107.617036
ChIJ256Kr__laC4Re4mMXgnwfeI,Mayasari Bojong Raya - Bakery Oleh Oleh Khas Bandung,-6.9278444,107.5724491,4.8,1684,katering,"bakery,establishment,food,point_of_interest,store",Holis 266,-6.9295291,107.5733628
ChIJ263LCgDmaC4RLYGGIRCzCR4,YPPK Bumi Baru 2,-6.9282374,107.5743118,4.1,119,lainnya,"establishment,funeral_home,point_of_interest",Holis 266,-6.9295291,107.5733628
ChIJeRfh5v_laC4Roemg7Urnvk0,CV ASIA PITSTOP JAYA / cat oven-body repair-detailing-coating,-6.9282388,107.5737687,4.4,112,lainnya,"car_repair,establishment,point_of_interest",Holis 266,-6.9295291,107.5733628
ChIJ3cr_mlTvaC4RX12BdZ-5mbI,Mahendra Car Audio & Variations,-6.9276576,107.5733641,4.5,103,komersial,"car_repair,electronics_store,establishment,point_of_interest,store",Holis 266,-6.9295291,107.5733628
ChIJKeknQlXvaC4RjB-NaQsME0w,PT PLN Persero ULP Kopo,-6.933878399999999,107.5714327,4.3,334,lainnya,"establishment,point_of_interest",Holis Sumbersari Indah,-6.9333483,107.5717183
ChIJUc3UYVTvaC4R2k6tuHa3L7Q,Campina Ice Cream,-6.933308299999999,107.5715299,4.4,327,katering,"establishment,food,point_of_interest,store",Holis Sumbersari Indah,-6.9333483,107.5717183
ChIJjXZKmFTvaC4RsKvIgdIkR9k,WM Rumah Kue & Kopi (illy cafe),-6.934317399999999,107.5725604,4.2,118,katering,"cafe,establishment,food,point_of_interest,restaurant",Holis Sumbersari Indah,-6.9333483,107.5717183
ChIJp5bmnlTvaC4RWR0GrtGwe4U,Satu Kantor,-6.9351949,107.5723028,3.8,55,komersial,"establishment,furniture_store,home_goods_store,point_of_interest,store",Holis Sumbersari Indah,-6.9333483,107.5717183
ChIJYdNcZFPvaC4RMNs9osDSVzU,Wahana Express Sumber Sari,-6.935408799999999,107.5720524,3.7,27,lainnya,"establishment,point_of_interest",Holis Sumbersari Indah,-6.9333483,107.5717183
ChIJbSp_0yPnaC4R7cOq8u-sKCs,Bubur Ayam Mang H Oyo Pusat (ASLI),-6.9048563,107.6161143,4.4,3381,katering,"establishment,food,point_of_interest,restaurant",BPK Penabur Banda,-6.9054334,107.6165565
ChIJTyXhNErmaC4R0GsaoS_7Kq8,Focus Nusantara - Bandung,-6.904960699999999,107.6169344,4.9,911,komersial,"electronics_store,establishment,home_goods_store,point_of_interest,store",BPK Penabur Banda,-6.9054334,107.6165565
ChIJJVQ0h0nmaC4RWdrwLCxRYCo,OLA Family Spa & Reflexology,-6.905,107.6155556,4.6,484,lainnya,"establishment,point_of_interest,spa",BPK Penabur Banda,-6.9054334,107.6165565
ChIJ1WQKjDjoaC4RQIIw1BYQ6DM,Indomaret Margacinta 01,-6.954858199999999,107.6463509,4.4,448,komersial,"convenience_store,department_store,establishment,food,point_of_interest",Sarijati I,-6.9550858,107.6486389
ChIJbyxYKTroaC4R_i_IhbCI2SY,PT Lucas Djaja,-6.9549075,107.6484632,4.2,44,kesehatan,"establishment,health,point_of_interest",Sarijati I,-6.9550858,107.6486389
ChIJGWIDCDnoaC4RGJ3zEizVYy4,UNGGUL PERKASA BANGUNAN,-6.955111199999999,107.6489769,4.2,39,komersial,"establishment,home_goods_store,point_of_interest,store",Sarijati I,-6.9550858,107.6486389
ChIJec47Fo7maC4RgA6PA70v-z4,Hazel Studio,-6.8876444,107.6240699,4.7,254,lainnya,"establishment,point_of_interest",SD Negeri 189 Neglasari,-6.8885585,107.6253191
ChIJdwdADVLmaC4RdkO7YWF1ZMw,Pikirmikir Design Studio,-6.887664600000001,107.6236745,5.0,101,lainnya,"establishment,point_of_interest",SD Negeri 189 Neglasari,-6.8885585,107.6253191
